candidate_version,event_type,requested_quantity,filled_quantity,weighted_fill_price,estimated_fee,settlement_result,net_pnl,reason,created_at
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:38.864509+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:39.912266+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:40.994406+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:42.009057+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:43.057326+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:44.127888+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:45.253297+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:46.202800+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:47.255406+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:48.304481+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:49.348301+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:50.403509+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:51.452188+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:52.524741+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:53.572367+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:54.676081+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:55.638856+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:56.687961+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:57.749089+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:10:58.911807+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:10:59.839190+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:00.921457+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:01.930717+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:02.981480+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:04.029049+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:05.119867+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:06.175282+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:07.304278+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:08.703079+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:10.096137+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:11.673025+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:12.729474+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:13.776937+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:14.821171+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:15.867543+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:16.998161+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:17.961001+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:19.005260+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:20.061342+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:21.107791+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:22.154231+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:23.200065+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:24.268328+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:25.356035+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:26.352697+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:27.400032+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:28.481525+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:29.510310+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:30.544503+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:31.588250+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:32.636584+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:33.685325+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:34.732617+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:35.782642+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:36.835238+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:37.907681+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:38.932250+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:40.039145+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:41.031618+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:42.076407+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:43.126789+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:44.176409+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:45.260906+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:46.268157+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:47.326313+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:48.369828+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:49.414215+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:50.461270+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:51.511123+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:52.566431+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:53.615729+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:54.655762+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:55.808191+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:11:56.850060+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:57.802503+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:58.851148+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:11:59.898631+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:00.952076+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:02.072792+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:03.045783+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:04.119789+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:05.146130+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:06.195296+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:07.239035+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:08.300603+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:09.427244+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:10.403317+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:11.438351+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:12.487204+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:13.537293+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:14.586182+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:15.633838+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:16.685034+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:17.729191+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:18.773570+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:19.823056+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:20.876442+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:21.924115+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:23.046838+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:24.023544+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:25.064869+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:26.116356+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:27.161843+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:28.211287+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:29.260412+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:30.312490+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:31.443168+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:32.484895+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:33.454303+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:34.503198+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:35.551413+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:36.666080+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:37.690015+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:38.700432+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:39.840591+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:40.798625+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:41.842893+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:42.891393+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:43.941965+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:44.995859+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:46.041742+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:47.084443+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:48.136330+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:49.188076+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:50.237471+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:51.309156+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:52.332813+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:53.477911+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:54.427740+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:55.478640+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:56.526997+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:12:57.575141+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:58.624100+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:12:59.668647+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:00.716596+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:01.765952+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:02.814284+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:03.921320+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:04.926440+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:05.957967+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:07.009948+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:08.053449+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:09.100997+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:10.150558+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:11.197937+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:12.251798+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:13.300342+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:14.361486+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:15.390674+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:16.440008+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:17.487840+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:18.642888+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:19.589691+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:20.637283+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:21.685584+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:22.733396+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:23.781729+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,MISSING_OPPOSING_LEVELS,2026-07-24 14:13:24.829999+00:00
forward-blend-model-0.25-market-0.75-v1,INELIGIBLE,1.000000,0.000000,,0.000000,,,STALE,2026-07-24 14:13:25.873690+00:00
